Dataset,SMOTE,pf-SMOTE,Lee,SMOBD,G-SMOTE,LVQ-SMOTE,A-SMOTE,SMOTE-TL,LNE
glass0,0.6750094097787402,0.6533688919598998,0.6704470440307384,0.6717863144926771,0.6717761497581405,0.6731012849987846,0.6793586598849679,0.675901330088803,0.6808290108265235
glass1,0.6835845318799968,0.6171308186614152,0.6719383917215973,0.6674060398226858,0.6649781105012319,0.6452830512981504,0.6574106698701503,0.6779183814559812,0.6148602623151141
haberman,0.46793517053704886,0.4645711607123443,0.46934184510535415,0.4602206411446824,0.4693979761126978,0.4482736750017753,0.47303818260063596,0.45732530040016217,0.46588245608916756
page-blocks0,0.9068921069343489,0.9042932459168883,0.9083406864411068,0.9027130020480806,0.9062543395691363,0.9052398361338948,0.9047571324238385,0.9078687720962073,0.9108755368374586
pima,0.7023179702193502,0.6929791085674661,0.7038082085784787,0.7048074167157541,0.701017917638018,0.7059290704320615,0.7037464254700272,0.7045986037926926,0.6961318258057447
vehicle1,0.7191748506330022,0.7104321087058152,0.722415568007316,0.7221267385456409,0.7152855580751416,0.7366301648023379,0.7243498788730486,0.7240058648470129,0.6925325563699423
vehicle3,0.7118449491617737,0.6619604708399455,0.7057425349136306,0.7106277964835238,0.702869582351716,0.6743034893553919,0.7038257648688914,0.7125650137752634,0.6745441462543759
yeast1,0.6019702860691395,0.5886434850450375,0.5995177365710302,0.5951974235080538,0.5982758177710077,0.5996155654132661,0.5993286546892882,0.5973268822334356,0.5959551195467628
yeast3,0.8184788033505,0.8230571569305714,0.8155871988400207,0.818257048082476,0.8167316769906264,0.8123263676142342,0.8155624356787889,0.8192292122846053,0.8200590977568274
AVERAGE,0.5672622225794492,0.5591462050095235,0.5669473841755664,0.5658678231548101,0.5588759778329054,0.5636760755419432,0.5685528625591395,0.5675049396527004,0.5582376511409398
