Dataset,SMOTE,pf-SMOTE,Lee,SMOBD,G-SMOTE,LVQ-SMOTE,A-SMOTE,SMOTE-TL,LNE
yeast-0-2-5-6_vs_3-7-8-9,0.26691520723951734,0.2806737764354979,0.28031402362306423,0.2724188608433167,0.2555264179339171,0.26880966141961876,0.2842095142813534,0.27155082658443147,0.30031552938196693
yeast-0-3-5-9_vs_7-8,0.17987691898893943,0.17475030546664722,0.1633682224765856,0.17250928646545577,0.17297146692172372,0.150636737874934,0.18577616671700664,0.17065173993322658,0.1974533834407813
abalone-17_vs_7-8-9-10,0.08426272753397628,0.09367350160706277,0.08896913342807235,0.09108357710896188,0.09050296446320436,0.08941098066888029,0.08389926945676224,0.08412707294534427,0.08183169619727146
abalone-19_vs_10-11-12-13,0.02423832699729922,0.02038441763257614,0.026630338790676184,0.02721681165370788,0.026082668325705587,0.026080092177277546,0.02863456584170416,0.02540831427120846,0.027824785446840722
abalone-20_vs_8-9-10,0.07726189373200847,0.06877229798035403,0.09604513729692539,0.08941849551804311,0.10839902842431637,0.10045981413004364,0.0918203321477771,0.08785320347129871,0.0989735528386243
abalone-21_vs_8,0.20452998442289233,0.25343611613277955,0.23853413235076104,0.20379640444873287,0.22012354568560447,0.24585390472332108,0.18923612178284357,0.26553909667178416,0.2610528765955961
flare-F,0.08507592012550072,0.10102528303785588,0.0852819008418765,0.09575513042553119,0.10185680709144049,0.09413745916517746,0.0954306340633703,0.09239200190771266,0.10798391049231952
kddcup-buffer_overflow_vs_back,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kddcup-rootkit-imap_vs_back,0.9639957526749979,0.9639957526749979,0.9639957526749979,0.9639957526749979,0.9639957526749979,1.0,0.9639957526749982,0.9639957526749982,0.9639957526749979
kr-vs-k-zero_vs_eight,0.7893757661125568,0.8499279833113436,0.80839463920447,0.833578165723613,0.8301748080686437,0.702385743382817,0.81348841117058,0.7893757661125568,0.836386750344676
poker-8-9_vs_5,0.026002013739286352,0.03054306284341351,0.025618329547441206,0.02042202114499695,0.02489823662665129,0.03099726956998434,0.02483382848887768,0.025885734274963317,0.03260879932511512
poker-8-9_vs_6,0.18390808892138674,0.6065874887861226,0.1880720600859866,0.16744045349288622,0.2676530358647917,0.09008984582198662,0.05749257507124926,0.18390808892138674,0.3114983382992255
poker-8_vs_6,0.22381907262415898,0.2961238327553795,0.2130169514366139,0.18570960227824168,0.25205731717324503,0.35592559894050313,0.2844421684154203,0.22381907262415898,0.22413842587347768
poker-9_vs_7,0.11386221701795467,0.11381261384335155,0.15054254488680713,0.1340704172876304,0.13451079885506115,0.12247950819672129,0.14206284153005463,0.1138622170179547,0.09929254488680712
winequality-red-3_vs_5,0.01860392058306105,0.01572041680360352,0.0220162697391173,0.02512045879757614,0.02546474293068912,0.044224446199691195,0.02696136478705257,0.01860392058306105,0.01951919371572549
winequality-red-4,0.0449182395877132,0.03906192394313193,0.04384945009349724,0.047201293639125244,0.045669429367245204,0.04918000088486042,0.043592285037617265,0.0485520849159138,0.04579019025875638
winequality-red-8_vs_6-7,0.0359265741215764,0.03781486464493696,0.0355693839267559,0.03355445509342314,0.032338228104982734,0.025926234520919012,0.02978667445916361,0.035630277825280096,0.030634109281824484
winequality-red-8_vs_6,0.07121491868741985,0.06620260900029279,0.06990282243057071,0.06873013634610953,0.06066002528754381,0.05980379374822353,0.06839782675281078,0.067688872315845,0.06821147222128131
winequality-white-3-9_vs_5,0.03858042227707751,0.030339442429085588,0.0340168680413689,0.05162680251353015,0.03786295914182962,0.047179073316170037,0.03725613092503678,0.032811641912042326,0.046827832982534935
winequality-white-3_vs_7,0.05783034676321115,0.05803059440559437,0.07979079221432159,0.09444870319738737,0.06280349715643829,0.11680254613807242,0.0808251838992784,0.06220323531257029,0.07819047619047617
winequality-white-9_vs_4,0.2791666666666667,0.24791666666666665,0.2196957671957672,0.18309523809523806,0.19594576719576715,0.1476190476190476,0.2791666666666666,0.2891666666666666,0.17532467532467527
zoo-3,0.13048576097105508,0.1262357609710551,0.10956909430438841,0.15760830999066294,0.134140522875817,0.13885830999066293,0.1262357609710551,0.13048576097105508,0.12410264408793821
ecoli1,0.6025794245874337,0.5901466811502386,0.5904149704970237,0.5865111609151856,0.5840844884485771,0.579558357373809,0.5911652991086002,0.5993210401159863,0.6142276539315784
ecoli2,0.5787811193981793,0.560922849130366,0.5895816061766288,0.5739083568108525,0.566015086404452,0.5724583543007861,0.5404787605064996,0.5765087163174208,0.5590320797436182
ecoli3,0.3386189216011085,0.3424694553572012,0.3462578665171544,0.3406201084656425,0.3522728587983216,0.32497715064594335,0.34169465408027494,0.3316086419203377,0.387691765931962
glass0,0.5785901623035736,0.5807567114265455,0.5869819342542746,0.5656947058447253,0.5762873043455053,0.5474080604653876,0.5709502195996452,0.5797478807657441,0.5524046787685556
glass1,0.565065208607743,0.5407179263050462,0.5559106352828073,0.5414624498749063,0.5726924105359326,0.5493432016887694,0.5289374232290223,0.5484778637332697,0.5260550061142459
haberman,0.3085728402899486,0.3217950655199558,0.3077105696021466,0.30517022280393624,0.2978847629440974,0.316646616484437,0.31483259148131354,0.3101246959052498,0.3191824612182249
page-blocks0,0.6924477308452512,0.7021585949982618,0.6999182022645605,0.6861400037023903,0.6949080260896455,0.7074484909386661,0.6777897041698175,0.7184623299621564,0.7123965968192326
pima,0.48492726608109643,0.46896435046194346,0.46604682335531916,0.4826722984305274,0.47525427975737183,0.4717963601724223,0.4661283426261399,0.47619545147902553,0.4730433895253402
vehicle1,0.3850829317427813,0.378851828268557,0.38740727674764747,0.38761201977720317,0.3755593596895168,0.38215343229242804,0.39547192254185115,0.38334104736210495,0.4087459668882145
vehicle3,0.38479944072254385,0.3899262854265171,0.37832810165903574,0.3678171374234075,0.36883799362526803,0.37890388960128574,0.3629158194101018,0.375606513895559,0.400847468181439
yeast1,0.3867629625627295,0.39466102423257204,0.3930729256245662,0.3886471132772937,0.39205081852838686,0.3830702975278272,0.39144210690320375,0.3922328462908849,0.3989484618756873
yeast3,0.5475217929743238,0.5576933811709949,0.5213576802065368,0.5367754950932151,0.5267138413551665,0.5297150194229256,0.5248023010220095,0.5270463981423219,0.5603824814318424
AVERAGE,0.3091240036254906,0.32101621308090045,0.31244062786397514,0.3131121732584056,0.3109209859200509,0.3031339071053869,0.30982574299803006,0.3142932250402478,0.31693068153217474
