Dataset,SMOTE,pf-SMOTE,Lee,SMOBD,G-SMOTE,LVQ-SMOTE,A-SMOTE,SMOTE-TL,LNE
glass0,0.7762896825396826,0.7738095238095238,0.7897619047619048,0.7677579365079364,0.7875992063492063,0.7685119047619048,0.777797619047619,0.7782936507936509,0.7912103174603174
glass1,0.7465102974828376,0.7262395118230358,0.7324370709382151,0.7161708619374524,0.7309877955758963,0.7233981693363845,0.7100877192982458,0.7265636918382914,0.6901792524790237
haberman,0.567821258980605,0.599151371373069,0.5861674208319202,0.5643165297092289,0.5675665065832074,0.5913954241312325,0.5807782677068237,0.5914015525269033,0.616328956091394
page-blocks0,0.9136125780253392,0.9016335505741306,0.9159802081137587,0.9121985132296944,0.9067229488421829,0.9042708980831551,0.9153847394583708,0.9206851562328604,0.9307627894649804
pima,0.680531343283582,0.6649641791044776,0.6621671641791045,0.6772805970149254,0.670710447761194,0.6788358208955223,0.6642537313432835,0.6771970149253732,0.6883940298507463
vehicle1,0.6788395753777334,0.6727676652577312,0.677619532259426,0.6776974596496306,0.6675065067028779,0.6760598397146635,0.6894017064288203,0.6738019110135338,0.7296091471967998
vehicle3,0.6820665436581156,0.6835099101243973,0.675330337479912,0.664308672102851,0.6740729718469138,0.6743363490268437,0.6609710731504077,0.6874144396166895,0.7320665436581156
yeast1,0.6503424257018201,0.6514108996741039,0.656531480290296,0.646944539373386,0.6517761137817439,0.6401295884328297,0.6513163578218384,0.6501304466987731,0.6813523323028643
yeast3,0.8638515979071677,0.8404217562759684,0.8482982834175902,0.8530027842806582,0.8500168188657543,0.8461167610904397,0.8419812273918519,0.857827108251293,0.9054579628575666
AVERAGE,0.7118633580080403,0.7094721775987561,0.7120439148848378,0.7131851549804302,0.7076339538851777,0.7237785241424416,0.7130801886817155,0.711088067332868,0.7378579975445901
