Dataset,SMOTE,pf-SMOTE,Lee,SMOBD,G-SMOTE,LVQ-SMOTE,A-SMOTE,SMOTE-TL,LNE
yeast4,0.7457211157121632,0.7383500409659451,0.7630851779995793,0.7667542657625989,0.7430883455931492,0.8096424862702651,0.7608469917450773,0.7456512833099286,0.794733281429151
yeast5,0.924469696969697,0.9272285353535354,0.9290151515151516,0.9291540404040404,0.9292234848484849,0.9389646464646464,0.9262563131313131,0.924469696969697,0.9359090909090908
yeast6,0.8390543097533673,0.8211393025998106,0.8317503078706558,0.8336902086547454,0.8352161052774447,0.8580402610145474,0.835250741193156,0.8389162834626452,0.8598027268188029
cleveland-0_vs_4,0.7045833333333333,0.6504464285714285,0.7045833333333332,0.6980059523809523,0.6748214285714285,0.8484821428571427,0.7045833333333332,0.7045833333333332,0.880922619047619
ecoli-0-1-4-7_vs_2-3-5-6,0.8644516594516594,0.8552236652236653,0.8680612851201086,0.8680400645106529,0.8566509634156694,0.8882399626517274,0.8677913589678296,0.8644516594516594,0.850823359646889
ecoli-0-1_vs_2-3-5,0.8525,0.8566666666666667,0.8381818181818183,0.858030303030303,0.8529545454545454,0.8856060606060605,0.864090909090909,0.8529545454545454,0.8715909090909092
ecoli-0-2-6-7_vs_3-5,0.8296129612961295,0.8426642664266428,0.8230873087308732,0.8441494149414941,0.8356435643564357,0.8584158415841584,0.8400990099009901,0.8286228622862286,0.8496849684968497
ecoli-0-6-7_vs_3-5,0.8431363636363637,0.8481363636363636,0.8299999999999998,0.8501363636363637,0.8320000000000001,0.8579545454545455,0.8380454545454544,0.8431363636363637,0.8464545454545453
ecoli-0-6-7_vs_5,0.859,0.8634999999999999,0.857,0.8584999999999999,0.859,0.875,0.8619999999999999,0.8595,0.849
glass-0-1-4-6_vs_2,0.7369976359338061,0.6920065011820331,0.7385933806146572,0.7280141843971631,0.7135195035460992,0.7288563829787233,0.7312056737588651,0.7369976359338061,0.7091164302600472
glass-0-1-5_vs_2,0.7168865856365857,0.6968309468309469,0.7175359362859363,0.7293581418581419,0.716028416028416,0.663140331890332,0.7081092518592518,0.7168865856365857,0.707146325896326
yeast-0-2-5-6_vs_3-7-8-9,0.7741394354495007,0.7762742037212236,0.7814686535811066,0.7846495938819764,0.7714946845643256,0.7945794955150202,0.7818356367220158,0.7730349501108537,0.7951756362276494
yeast-0-3-5-9_vs_7-8,0.6770263157894737,0.6582719298245614,0.6812631578947368,0.6855877192982457,0.6713947368421053,0.6703245614035088,0.681842105263158,0.6763947368421052,0.7018771929824562
abalone-17_vs_7-8-9-10,0.8127404718693285,0.7939322444041137,0.8166409558378704,0.8098185117967333,0.810344827586207,0.8305535390199636,0.8097610405323653,0.8127843315184512,0.8288399879007864
abalone-19_vs_10-11-12-13,0.5992963836477989,0.548879716981132,0.6253066037735849,0.6124685534591194,0.6266627358490566,0.6509866352201257,0.6283883647798743,0.5992334905660377,0.6336753144654088
abalone-20_vs_8-9-10,0.804082214082214,0.7749694749694751,0.7970777370777371,0.7856980056980057,0.7910785510785512,0.8834472934472937,0.7962840862840863,0.804135124135124,0.8259015059015059
abalone-21_vs_8,0.7649076437423126,0.7455917483700791,0.7851025765902838,0.764378230513825,0.7786571016203225,0.8398675622640436,0.7631383708612096,0.7650837000803408,0.7900212227428174
