Dataset,SMOTE,pf-SMOTE,Lee,SMOBD,G-SMOTE,LVQ-SMOTE,A-SMOTE,SMOTE-TL,LNE
ecoli-0-2-6-7_vs_3-5,0.8263467552933307,0.8291407389325121,0.7966347433339566,0.8380440561696268,0.8140370297880961,0.8511719930327952,0.8214006795476176,0.8255023747981036,0.8362813990693754
ecoli-0-6-7_vs_3-5,0.830444317038193,0.8396945407352975,0.8103711715363942,0.8375553093799061,0.8267657976949385,0.8363596102146102,0.8235521988554781,0.830444317038193,0.8190324930433466
ecoli-0-6-7_vs_5,0.8480933877085718,0.8464389872106078,0.846454077019947,0.8476740066082339,0.8483127998987758,0.8664987867163774,0.8492118524512138,0.8485947843675138,0.8450762514806256
glass-0-1-4-6_vs_2,0.7011425855014416,0.6514182059150875,0.6895446851061333,0.6887664447625008,0.6825317294190156,0.7075092277302041,0.7039476014651571,0.7011425855014416,0.6804279708788012
glass-0-1-5_vs_2,0.6961212335575712,0.6713308478516211,0.6948707412345649,0.7150704949109585,0.7032425157749627,0.6672224535471957,0.6879910354842396,0.6961212335575712,0.6654832542359128
yeast-0-2-5-6_vs_3-7-8-9,0.7587064247724594,0.749241600808537,0.7634499657986489,0.7705656118250149,0.7497982691036104,0.7821318855879963,0.7631818254975089,0.7532377476923183,0.7808534774145555
yeast-0-3-5-9_vs_7-8,0.6562710235344096,0.6454106548991526,0.6756744372141881,0.677759617978112,0.6614804578632532,0.6893137436900759,0.67962522748798,0.6598803393348482,0.7041589451837201
abalone-17_vs_7-8-9-10,0.8071441035849855,0.7803747648269506,0.8133670696104469,0.803265963889013,0.8045264117434853,0.8281804607830026,0.8061705923139464,0.8071790856163098,0.8128728288546523
abalone-19_vs_10-11-12-13,0.574007564993342,0.4628345297292033,0.5737016111020015,0.5863550084936562,0.5722750253678186,0.6220723055386665,0.5787452024138008,0.5739750694264456,0.6301038933776686
abalone-20_vs_8-9-10,0.7857602436802374,0.7463277917708016,0.7812703842554891,0.7737769213581002,0.7660290827835057,0.8812321556202919,0.7762159759059722,0.7858049223936309,0.8301589573255805
abalone-21_vs_8,0.7127347825804333,0.6844383763713007,0.73518693790391,0.7110507170162573,0.7291072578657914,0.827207137646243,0.7039291025486684,0.7128679860224307,0.7526779638116803
flare-F,0.7252885746312105,0.6895840132593591,0.7301026694414373,0.7310124666761382,0.7224311312439379,0.7659769636230781,0.7281754998245134,0.7274565900225785,0.7610214189317903
kddcup-buffer_overflow_vs_back,0.9898275349237888,0.9932183566158592,0.9932183566158592,0.9898275349237888,0.9932183566158592,1.0,0.9932183566158592,0.9898275349237888,0.9992273230780618
kddcup-rootkit-imap_vs_back,0.9767312946227962,0.981385035698237,0.9767312946227962,0.9767312946227962,0.9767312946227962,0.9767312946227962,0.9764921801470067,0.9767312946227962,0.9766447342246305
kr-vs-k-zero_vs_eight,0.9340535868629367,0.9253699130598074,0.9340589697872851,0.9296480967092478,0.9297290484778274,0.9472562612371858,0.9297588169027676,0.9340535868629367,0.9362545609483319
poker-8-9_vs_5,0.4577167439311262,0.3719036559617114,0.5192350143525979,0.4862103838250567,0.43012246288742134,0.6525472659094651,0.4512940242444679,0.47848914571824264,0.600929752593653
poker-8-9_vs_6,0.6744705827047539,0.6664307297401317,0.681678208328045,0.6828226511826717,0.6558715013176164,0.9763352873873625,0.687990548231739,0.6744705827047539,0.8234513271761961
poker-8_vs_6,0.7463134574616861,0.6532632088192416,0.7374888689617068,0.7279643651368517,0.6750840398122742,0.9698147756666595,0.7278168915216471,0.7463134574616861,0.8561780070364486
poker-9_vs_7,0.39120904105315557,0.3412090410531556,0.2912090410531556,0.3414213562373095,0.32010887416930994,0.31213203435596426,0.36998578873741883,0.39120904105315557,0.5364600526989444
winequality-red-3_vs_5,0.22115896960374032,0.22195583254419615,0.22175572176717165,0.22215554081822936,0.22175502638379582,0.37263781638176857,0.2211578780954691,0.22115896960374032,0.5148392214685252
winequality-red-4,0.596130597912006,0.5486026480539763,0.5935896480808109,0.6044892031245837,0.5750427259623339,0.6598261028565864,0.5992323494677972,0.5960410144481393,0.6530210215486427
winequality-red-8_vs_6-7,0.36454752951906677,0.19960972409533034,0.3643901998526339,0.34098180478880186,0.2866096172199628,0.582461994588759,0.26354359086418433,0.36447561623267016,0.6459362266845383
winequality-red-8_vs_6,0.4608475550437576,0.40868167812686523,0.49378710011175875,0.46120662132618584,0.486734087354214,0.5989938295726681,0.49667016103854084,0.4608475550437576,0.6802067824600811
winequality-white-3-9_vs_5,0.32557542423137675,0.22959399395891017,0.39158220927360227,0.39505274754615943,0.24668699734441465,0.6261284509657339,0.33555805112423875,0.32560908309382147,0.58759082518574
winequality-white-3_vs_7,0.2581947202576263,0.20664272980712148,0.2885080636380234,0.28949596733359184,0.2650014424340016,0.7018754961587254,0.31956782943812656,0.2580670039192222,0.6878971539231981
winequality-white-9_vs_4,0.8013348088541378,0.7535055465065177,0.7535786367371504,0.4414213562373095,0.7540111220059325,0.14055370769561257,0.6381085828992252,0.8013348088541378,0.46187960566594644
zoo-3,0.2973687875285444,0.2973687875285444,0.2973687875285444,0.24068090988426585,0.2973687875285444,0.1414213562373095,0.2973687875285444,0.2973687875285444,0.5086656632015998
ecoli1,0.8849388633349745,0.8840712305693721,0.8816912293841526,0.876950525272162,0.8839615933392805,0.8852413004444099,0.8763597268446285,0.8845048786886448,0.8920070725535595
ecoli2,0.9367815137197972,0.9349477273036655,0.9335530419433404,0.9399223552663318,0.935364978779227,0.9329381407658849,0.9396591670821692,0.9364511556642141,0.9402641478561808
ecoli3,0.8890812336433334,0.8759914005956462,0.8861960753373518,0.8800636002367922,0.8851663181507792,0.8974970095264669,0.8826941513591249,0.8819801356154834,0.8861269463556084
glass0,0.7802007430337762,0.7846801320254062,0.7641808051845669,0.7821173891520965,0.7847591288906594,0.7766510601618679,0.7828297406078926,0.7768946897297879,0.790321274604453
glass1,0.6742125375460457,0.6751586547559166,0.6728660673485644,0.6972157307342436,0.6626827797258831,0.6865986886892672,0.6799953467530578,0.6735895238324372,0.6789972417114182
haberman,0.61262718372907,0.6114608997474269,0.6025275514077248,0.5915235724539997,0.5926084984139836,0.6145179851268213,0.5995949047490184,0.6055918293483116,0.623981988162084
page-blocks0,0.9375869810721198,0.9345789640585315,0.9358144897269316,0.9297246039664705,0.933964455462997,0.8772900027997375,0.9355436987150141,0.9375877508486301,0.9412697124160834
pima,0.7265606625683967,0.7248560674963466,0.7243906690873095,0.7247814062077835,0.7256722671392593,0.7320309382393904,0.7257209196415155,0.7183444083219582,0.7351359023619042
vehicle1,0.8030853424543432,0.8099972646044165,0.8054346457753179,0.8099915432044629,0.8059029293305061,0.7953619749930454,0.8022278841544793,0.803688657196145,0.7952428712819278
vehicle3,0.7938168340734415,0.7886873862114944,0.7938403740664922,0.7926748939304497,0.7919938272255628,0.787243420707329,0.7887348423171935,0.7939908375848823,0.7834493501193207
yeast1,0.7124546376150664,0.7115013895396836,0.7104139275072966,0.7029009438194971,0.7045795941288018,0.7043683696491554,0.7061020251779905,0.7108346986407174,0.7111078004841543
yeast3,0.8927417542234574,0.8785598804589926,0.8852862920769571,0.8835583198183381,0.8807365079140723,0.8972657003621773,0.884363434240413,0.8945818007498278,0.9011478918636507
AVERAGE,0.7105167689925252,0.6846025696140876,0.71000605086491,0.7028238600131913,0.6988991251220845,0.7420307485787256,0.7055140901108921,0.7104835243070097,0.7569439218131174
